"id","word","nature","index_word","n","tf","idf","tf_idf"
575,"感觉","n",22,219,0.0788336933045356,1.59193401090523,0.125498037576762
954,"喜欢","v",27,591,0.209351753453773,0.599189723315632,0.125441419227608
767,"好评","v",11,149,0.0634312473392933,1.97705943477627,0.125407346011777
854,"音质","n",4,815,0.451023796347537,0.277817627480867,0.125302361038687
850,"小哥","n",8,40,0.0380589914367269,3.29212628660779,0.12529500615063
200,"终于","d",37,35,0.0365726227795193,3.42565767923232,0.125285286074327
688,"学生","n",1,35,0.0365726227795193,3.42565767923232,0.125285286074327
143,"蓝牙","ns",17,264,0.0891590678824721,1.40505663757541,0.125273540128304
507,"话筒","n",7,67,0.0451178451178451,2.77631312133076,0.125261265406843
852,"京东","ns",10,325,0.104602510460251,1.19718055839199,0.125228091882008
1059,"收音机","n",2,48,0.0402684563758389,3.10980472981384,0.125227036099886
238,"这款","r",7,124,0.057889822595705,2.16072417511669,0.125083939175756
238,"低音","n",9,124,0.057889822595705,2.16072417511669,0.125083939175756
468,"蓝牙","ns",7,264,0.0889787664307381,1.40505663757541,0.125020206376781
897,"外观","n",8,107,0.0541497975708502,2.30817690625982,0.124987312231681
716,"收到","v",17,205,0.0753676470588235,1.65799576158332,0.124959239384037
609,"体验","n",15,70,0.0457217504898759,2.73251049867237,0.124935163231265
710,"还会","x",12,39,0.0376447876447876,3.31744409459208,0.124884478464374
868,"物流","n",6,237,0.0825208913649025,1.5129455995866,0.124849619464493
993,"性价比","n",5,98,0.0520999468367889,2.39603826205116,0.124833466071777
274,"音质","n",19,815,0.449035812672176,0.277817627480867,0.124750064130527
298,"声音","n",7,206,0.0754578754578755,1.65312957193215,0.124741645354587
424,"蓝牙","ns",9,264,0.0887693342299933,1.40505663757541,0.124725942273002
1005,"好评","v",10,149,0.063082133784928,1.97705943477627,0.124717127765311
577,"喜欢","v",9,591,0.208025343189018,0.599189723315632,0.124646647828067
988,"客服","n",6,99,0.0522151898734177,2.38588589058714,0.124579484793316
880,"新","a",5,23,0.0323943661971831,3.84551152479258,0.124572908549619
669,"效果","n",17,293,0.0957516339869281,1.30083313170466,0.124556897905054
791,"态度","n",7,50,0.0405844155844156,3.06898273529358,0.124552870750551
91,"耳机","n",8,457,0.145448758752387,0.856322349827525,0.124551022874341
322,"质量","n",7,189,0.0715909090909091,1.73925872566209,0.124515113314445
71,"包装","v",13,127,0.058256880733945,2.13681865426314,0.124484389491476
581,"发货","n",1,54,0.0416024653312789,2.99202169415746,0.12447547880162
949,"很快","d",15,246,0.0842754367934224,1.47567420478937,0.12436308817341
245,"物流","n",9,237,0.0821205821205821,1.5129455995866,0.124243973354825
650,"价格","n",26,116,0.0557424315233061,2.22741554961536,0.124161558748382
221,"音质","n",6,815,0.446820175438596,0.277817627480867,0.124134521050936
620,"京东","ns",40,325,0.103668261562998,1.19718055839199,0.124109627265518
1070,"不错","a",7,942,0.932673267326733,0.133000466145367,0.124045979315778
513,"满意","v",19,294,0.0955786736020806,1.29742597338305,0.12400625363284
152,"棒","zg",10,95,0.0510752688172043,2.42712884912119,0.123966258422856
695,"音质","n",3,815,0.446086480569239,0.277817627480867,0.123930687683036
393,"收到","v",3,205,0.0747356908494349,1.65799576158332,0.123911458667365
565,"晚上","t",4,54,0.0414110429447853,2.99202169415746,0.123902738868484
91,"京东","ns",24,325,0.103437301082113,1.19718055839199,0.123833125868045
1064,"不错","a",1,942,0.930830039525692,0.133000466145367,0.123800829159027
14,"音质","n",3,815,0.445598687807545,0.277817627480867,0.12379517025528
724,"好看","v",7,97,0.0514316012725345,2.40629476221835,0.123759592754602
553,"喜欢","v",19,591,0.206498951781971,0.599189723315632,0.123732049783207
689,"送","v",16,85,0.0487385321100917,2.53835448423141,0.123715671536508
531,"音乐","n",16,102,0.0524961399897066,2.35603292743746,0.123682634379115
885,"儿子","n",5,63,0.0435684647302905,2.8378710143302,0.123641683196959
243,"音响","n",13,212,0.0760674560459275,1.62441946604972,0.123565456333886
430,"购买","v",26,177,0.068445475638051,1.8048560081479,0.123534227935877
482,"音质","n",7,815,0.444626295690125,0.277817627480867,0.123525022584237
954,"感觉","n",17,219,0.077577045696068,1.59193401090523,0.12349753750912
79,"音乐","n",9,102,0.052415210688592,2.35603292743746,0.123491962280895
973,"声音","n",14,206,0.0746918056562727,1.65312957193215,0.123475232711393
661,"听歌","v",5,94,0.0506465517241379,2.43771095845173,0.123461654145723
1059,"做工","v",13,47,0.0394295302013423,3.13085813901167,0.123448265548279
836,"喜欢","v",8,591,0.205923344947735,0.599189723315632,0.123387152083463
836,"喜欢","v",10,591,0.205923344947735,0.599189723315632,0.123387152083463
840,"希望","v",31,63,0.0434782608695652,2.8378710143302,0.123385696275226
394,"喜欢","v",3,591,0.205851619644723,0.599189723315632,0.123344175018996
580,"喜欢","v",3,591,0.205851619644723,0.599189723315632,0.123344175018996
842,"蓝牙","ns",20,264,0.0877659574468085,1.40505663757541,0.1233161410638
879,"蓝牙","ns",6,264,0.0877659574468085,1.40505663757541,0.1233161410638
316,"速度快","n",1,27,0.033457249070632,3.6851688747174,0.123295612908761
28,"京东","ns",21,325,0.10297845373891,1.19718055839199,0.123283802749492
28,"京东","ns",52,325,0.10297845373891,1.19718055839199,0.123283802749492
973,"收到","v",7,205,0.074329224075417,1.65799576158332,0.123237538478818
186,"喜欢","v",5,591,0.205493741307371,0.599189723315632,0.123129737997058
571,"喜欢","v",6,591,0.205422314911366,0.599189723315632,0.123086940034598
883,"收到","v",12,205,0.0741678726483357,1.65799576158332,0.122970018496592
146,"一段时间","l",1,44,0.0384615384615385,3.19681610680347,0.122954465646287
952,"不错","a",2,942,0.924435721295388,0.133000466145367,0.122950381853715
1065,"小巧","n",4,112,0.0542898691226369,2.26250686942664,0.122831201830239
280,"愉快","a",16,20,0.0308166409861325,3.98527346716774,0.122812741669268
836,"真的","d",1,225,0.078397212543554,1.56490533851731,0.122684216434284
333,"购买","v",10,177,0.0679723502304147,1.8048560081479,0.122680304701297
514,"孩子","n",8,139,0.0599396291504959,2.04653180759104,0.122668357591701
728,"特别","d",4,229,0.0792661820699204,1.54728373716749,0.122647274424145
710,"活动","vn",2,38,0.0366795366795367,3.34341958099534,0.1226350811562
104,"蓝牙","ns",6,264,0.0872727272727273,1.40505663757541,0.122623124733854
868,"真的","d",7,225,0.0783426183844011,1.56490533851731,0.122598781743174
1025,"不错","a",4,942,0.921722113502935,0.133000466145367,0.122589470752383
575,"声音","n",23,206,0.074154067674586,1.65312957193215,0.122586282151916
728,"喜欢","v",2,591,0.204569055036345,0.599189723315632,0.122575675486168
728,"喜欢","v",8,591,0.204569055036345,0.599189723315632,0.122575675486168
884,"连接","v",8,181,0.0687428788454235,1.7825087094559,0.122534780255039
227,"服务态度","n",2,53,0.0406753645433615,3.01071382716961,0.122461882455863
105,"音质","n",8,815,0.440778799351001,0.277817627480867,0.12245612027956
812,"耳机","n",3,457,0.142946512355333,0.856322349827525,0.122408293359768
651,"下单","n",8,106,0.0528151469855506,2.31756664660966,0.122402623089499
930,"小巧","n",2,112,0.0540801545147272,2.26250686942664,0.122356721089224
171,"特别","d",13,229,0.0790745856353591,1.54728373716749,0.122350820376849
575,"收到","v",2,205,0.0737940964722822,1.65799576158332,0.122350299180915
653,"质量","n",15,189,0.0703386676590994,1.73925872566209,0.122337141477534
944,"感觉","n",2,219,0.0768151525780428,1.59193401090523,0.122284653941861
453,"特别","d",1,229,0.078992756122801,1.54728373716749,0.122224206902848
453,"特别","d",11,229,0.078992756122801,1.54728373716749,0.122224206902848
723,"手感","n",9,95,0.050344462109168,2.42712884912119,0.12219249637865
243,"声音","n",16,206,0.0739146035163258,1.65312957193215,0.122190416870478
538,"效果","n",19,293,0.0939102564102564,1.30083313170466,0.122161572945342
453,"喜欢","v",28,591,0.203863401172818,0.599189723315632,0.122152854942925
453,"喜欢","v",34,591,0.203863401172818,0.599189723315632,0.122152854942925
960,"满意","v",2,294,0.0941402497598463,1.29742597338305,0.122140005179192
1023,"老牌子","n",2,6,0.0235294117647059,5.18924627149367,0.122099912270439
622,"超级","b",1,111,0.0537530266343826,2.2714755394094,0.122098685169222
604,"贴心","v",10,11,0.026634382566586,4.58311046792336,0.122068317547596
960,"效果","n",17,293,0.0938200448286904,1.30083313170466,0.122044222731177
585,"孩子","n",4,139,0.0596310596310596,2.04653180759104,0.122036860255321
585,"孩子","n",10,139,0.0596310596310596,2.04653180759104,0.122036860255321
228,"这款","r",1,124,0.0564663023679417,2.16072417511669,0.122008104605861
228,"低音","n",12,124,0.0564663023679417,2.16072417511669,0.122008104605861
638,"推荐","v",7,126,0.0568848758465011,2.14472383377025,0.122002349009053
82,"值得","v",14,159,0.0638041733547351,1.9121015385015,0.122000058034405
954,"音响","n",13,212,0.0750974140984768,1.62441946604972,0.121989701311562
965,"性价比","n",19,98,0.0509090909090909,2.39603826205116,0.121980129704423
689,"宝贝","nr",13,83,0.0475917431192661,2.56216513292513,0.121937904835313
366,"电脑","n",9,67,0.0439056356487549,2.77631312133076,0.121895792352006
908,"收到","v",1,205,0.0735030476873431,1.65799576158332,0.121867741529072
26,"音质","n",7,815,0.438643702906351,0.277817627480867,0.121862952850865
553,"感觉","n",18,219,0.0765199161425577,1.59193401090523,0.121814657018954
255,"一点","m",14,53,0.0404580152671756,3.01071382716961,0.121807505984725
526,"听","v",26,197,0.0717145977429924,1.69780201198374,0.121757188336657
629,"舒服","a",4,80,0.0468384074941452,2.59897910604785,0.121732042437838
522,"高","a",20,135,0.0586446568201564,2.0757309622833,0.121730529934077
999,"音质","n",2,815,0.437936593229447,0.277817627480867,0.121666505318058
20,"速度","n",2,128,0.0571428571428571,2.12897547680211,0.121655741531549
542,"高端","n",5,15,0.0284629981024668,4.27295553961952,0.121621125416115
897,"音乐","n",12,102,0.0516194331983806,2.35603292743746,0.121617084311043
216,"质量","n",35,189,0.0699223085460599,1.73925872566209,0.121612985257171
909,"物美价廉","l",3,36,0.0357852882703777,3.39748680226562,0.121580044613879
85,"充电","v",14,109,0.0530930345835363,2.28965785849259,0.121564883865413
808,"中","f",10,63,0.0428280081577158,2.8378710143302,0.121540362952279
395,"杂音","n",7,53,0.0403655750190404,3.01071382716961,0.121529194851477
691,"孩子","n",22,139,0.0593763348996156,2.04653180759104,0.121515557990241
96,"音效","n",17,162,0.0641584158415842,1.89340940548935,0.121478147995752
829,"英语","nz",18,35,0.0354609929078014,3.42565767923232,0.121477222667813
91,"满意","v",23,294,0.0935709739019733,1.29742597338305,0.121401411895167
189,"耳机","n",17,457,0.14161760148745,0.856322349827525,0.121270317282671
1048,"收音机","n",9,48,0.0389926888708367,3.10980472981384,0.121259648278687
669,"蓝牙","ns",14,264,0.0862745098039216,1.40505663757541,0.121220572653565
645,"音质","n",1,815,0.436062065275548,0.277817627480867,0.12114572840926
164,"耳机","n",3,457,0.141442277932529,0.856322349827525,0.121120183804141
164,"耳机","n",23,457,0.141442277932529,0.856322349827525,0.121120183804141
448,"购买","v",26,177,0.0670962850644428,1.8048560081479,0.121099133222964
321,"喜欢","v",10,591,0.201982228298018,0.599189723315632,0.121025675488564
883,"听","v",7,197,0.071273516642547,1.69780201198374,0.121008319956873
322,"购买","v",3,177,0.0670454545454545,1.8048560081479,0.121007391455371
135,"钱","n",9,23,0.0314637482900137,3.84551152479258,0.12099420666242
337,"主机","b",3,5,0.0225225225225225,5.37156782828763,0.120981257393866
337,"游戏","n",7,5,0.0225225225225225,5.37156782828763,0.120981257393866
337,"压力","n",10,5,0.0225225225225225,5.37156782828763,0.120981257393866
337,"没到","v",13,5,0.0225225225225225,5.37156782828763,0.120981257393866
784,"儿子","n",4,63,0.0426251691474966,2.8378710143302,0.120964732004602
967,"操作","v",26,60,0.0418994413407821,2.88666117849963,0.120949490719258
568,"孩子","n",8,139,0.0590986394557823,2.04653180759104,0.120947245431613
674,"耐心","a",3,37,0.0358874878758487,3.37008782807751,0.120943986070677
840,"品牌","n",6,61,0.0420979986197378,2.87013187654842,0.120826807777401
941,"电池","n",1,50,0.0393700787401575,3.06898273529358,0.120826091940692
58,"舒服","a",7,80,0.0464846019755956,2.59897910604785,0.120812509287523
58,"舒服","a",14,80,0.0464846019755956,2.59897910604785,0.120812509287523
254,"漫步者","n",13,101,0.051061678463094,2.36588522388047,0.12080607058237
777,"几个","m",8,19,0.0299212598425197,4.03656676155529,0.120779162944174
404,"送给","v",2,31,0.0340285400658617,3.54701853623658,0.120699862374681
502,"东西","ns",1,222,0.0764726145366862,1.57832835884945,0.120698896198615
842,"很快","d",10,246,0.081781914893617,1.47567420478937,0.12068346222679
641,"电子书","n",4,8,0.0246153846153846,4.90156419904189,0.120653887976416
954,"声音","n",18,206,0.0729720155862558,1.65312957193215,0.120632196889133
391,"喜欢","v",1,591,0.201294277929155,0.599189723315632,0.12061346269739
513,"蓝牙","ns",5,264,0.0858257477243173,1.40505663757541,0.120590036514925
292,"好评","v",14,149,0.0609905853458862,1.97705943477627,0.120582012190612
415,"音响效果","n",7,21,0.0306122448979592,3.93648330299831,0.120504590908111
849,"英语","nz",2,35,0.0351758793969849,3.42565767923232,0.120500521380031
917,"价格","n",9,116,0.0540792540792541,2.22741554961536,0.120456971447731
151,"中","f",17,63,0.0424242424242424,2.8378710143302,0.120394527880675
171,"感觉","n",15,219,0.075621546961326,1.59193401090523,0.120384512565002
119,"耳机","n",26,457,0.140572131651799,0.856322349827525,0.120375058096333
653,"手机","n",12,182,0.0677335318198735,1.77699905364493,0.120362421943944
522,"很棒","a",2,132,0.0573414422241529,2.09820381813536,0.120314033012106
1038,"功能","n",6,120,0.0548446069469835,2.19351399793968,0.120302413049708
642,"蓝牙","ns",5,264,0.0856031128404669,1.40505663757541,0.120277221893615
877,"再来","d",2,25,0.0319693094629156,3.76212991585353,0.120272695519614
140,"音质","n",7,815,0.432819968135953,0.277817627480867,0.120245016673875
26,"完美","a",12,90,0.0484391819160387,2.48119607039146,0.120187107823053
955,"耐心","a",3,37,0.035645472061657,3.37008782807751,0.120128371521067
31,"耳机","n",4,457,0.140227063516416,0.856322349827525,0.120079568539791
31,"耳机","n",11,457,0.140227063516416,0.856322349827525,0.120079568539791
31,"耳机","n",19,457,0.140227063516416,0.856322349827525,0.120079568539791
653,"连接","v",21,181,0.0673613695571269,1.7825087094559,0.120072227916456
316,"物超所值","i",6,26,0.0322180916976456,3.72290920270025,0.119945030074605
908,"听","v",6,197,0.0706346360702761,1.69780201198374,0.119923627235854
141,"喜欢","v",1,591,0.200135455469015,0.599189723315632,0.119919108188127
1011,"灵敏度","n",1,5,0.0223214285714286,5.37156782828763,0.119901067595706
56,"连接","v",12,181,0.0672612411742847,1.7825087094559,0.119893748201976
930,"朋友","n",1,108,0.0521487204249155,2.29887451359751,0.11988336430156
61,"超级","b",14,111,0.0527566539923954,2.2714755394094,0.119835449084811
885,"操作","v",6,60,0.04149377593361,2.88666117849963,0.119778472136914
512,"图片","n",2,27,0.0324909747292419,3.6851688747174,0.119734728781432
1065,"外观","n",11,107,0.0518662142510906,2.30817690625982,0.119716397949492
334,"快递","v",2,175,0.0659133709981168,1.81621976679822,0.119713167303084
700,"操作","v",6,60,0.0414651002073255,2.88666117849963,0.119695695031083
475,"包装","v",9,127,0.0559964726631393,2.13681865426314,0.119654307359532
258,"舒服","a",5,80,0.046029919447641,2.59897910604785,0.119630798897484
1047,"便宜","a",2,40,0.036330608537693,3.29212628660779,0.119604951375397
844,"喜欢","v",10,591,0.199594731509625,0.599189723315632,0.11959511194851
837,"晚上","t",5,54,0.0399113082039911,2.99202169415746,0.119415499988546
254,"客服","n",8,99,0.0500505561172902,2.38588589058714,0.119414915656283
468,"喜欢","v",15,591,0.199191102123357,0.599189723315632,0.11935326136823
662,"外放","v",9,90,0.0481026189203634,2.48119607039146,0.119352029040744
660,"喜欢","v",6,591,0.199123989218329,0.599189723315632,0.119313048005235
492,"唱","v",4,101,0.0503992015968064,2.36588522388047,0.119238726353257
492,"唱","v",8,101,0.0503992015968064,2.36588522388047,0.119238726353257
1029,"质量","n",4,189,0.0685527747551687,1.73925872566209,0.119231011661275
424,"特别","d",3,229,0.0770006724949563,1.54728373716749,0.119141888302406
117,"连接","v",2,181,0.0668389955686854,1.7825087094559,0.119141091732466
117,"连接","v",5,181,0.0668389955686854,1.7825087094559,0.119141091732466
424,"喜欢","v",4,591,0.198722259583053,0.599189723315632,0.119072335736227
374,"音箱","n",5,104,0.0509304603330069,2.33661484158036,0.119004869502623
742,"灵敏","nr",8,24,0.0312907431551499,3.80295191037378,0.118997191458893
143,"真的","d",1,225,0.0759878419452888,1.56490533851731,0.118913779522592
865,"特别","d",32,229,0.0768456375838926,1.54728373716749,0.118902005305824
960,"蓝牙","ns",12,264,0.0845341018251681,1.40505663757541,0.118775200870928
369,"合适","a",22,42,0.036617262423714,3.24333612243836,0.118762089923637
255,"精致","a",2,51,0.0389312977099237,3.0491801079974,0.118708538555624
485,"音效","n",15,162,0.0626934984520124,1.89340940548935,0.118704459632072
747,"小巧","n",1,112,0.0524590163934426,2.26250686942664,0.118688884953528
1067,"清晰","a",12,78,0.0452173913043478,2.62429691403214,0.118663860460584
430,"音效","n",14,162,0.0626450116009281,1.89340940548935,0.118612654172186
430,"音效","n",17,162,0.0626450116009281,1.89340940548935,0.118612654172186
430,"音效","n",24,162,0.0626450116009281,1.89340940548935,0.118612654172186
492,"产品","n",15,100,0.0499001996007984,2.37583555473364,0.118554668399882
527,"真的","d",3,225,0.0757065948855989,1.56490533851731,0.118473654497441
1052,"宝贝","nr",1,83,0.0462395543175487,2.56216513292513,0.118473373834421
749,"功能","n",2,120,0.054005400540054,2.19351399793968,0.118461602048948
986,"棒","zg",5,95,0.0487930148947098,2.42712884912119,0.11842693408655
724,"外放","v",8,90,0.0477200424178155,2.48119607039146,0.118402781725998
1057,"收音机","n",12,48,0.0380650277557494,3.10980472981384,0.118374803355325
575,"质量","n",11,189,0.0680345572354212,1.73925872566209,0.118329697318263
676,"够用","v",5,25,0.0314465408805031,3.76212991585353,0.118305972196652
298,"连接","v",16,181,0.0663003663003663,1.7825087094559,0.11818098037052
91,"蓝牙","ns",7,264,0.0840229153405474,1.40505663757541,0.118056954907673
278,"京东","ns",26,325,0.0986043689320388,1.19718055839199,0.118047233457948
122,"耳机","n",24,457,0.137816646562123,0.856322349827525,0.118015474629427
841,"学生","n",10,35,0.0344488188976378,3.42565767923232,0.118009860997176
257,"值得","v",8,159,0.0616996507566938,1.9121015385015,0.117975997136879
615,"小巧","n",2,112,0.0521415270018622,2.26250686942664,0.117970563024108
893,"音质","n",2,815,0.424479166666667,0.277817627480867,0.117927794998389
901,"效果","n",12,293,0.0905438813349815,1.30083313170466,0.117782480713679
245,"收到","v",16,205,0.071032571032571,1.65799576158332,0.117771701706369
879,"喜欢","v",2,591,0.196476063829787,0.599189723315632,0.117726438324315
651,"客服","n",15,99,0.0493273542600897,2.38588589058714,0.117689438549141
651,"客服","n",21,99,0.0493273542600897,2.38588589058714,0.117689438549141
5,"舒服","a",4,80,0.0452744765138653,2.59897910604785,0.11766741849679
936,"不错","a",1,942,0.884507042253521,0.133000466145367,0.117639848928578
430,"值得","v",25,159,0.0614849187935035,1.9121015385015,0.117565407819698
256,"自营","vn",3,32,0.0334378265412748,3.515269837922,0.117542983086211
1051,"东西","ns",9,222,0.0744217230975528,1.57832835884945,0.117461916079309
526,"连接","v",34,181,0.0658900618856935,1.7825087094559,0.117449609177837
451,"物有所值","l",11,15,0.0274725274725275,4.27295553961952,0.117388888451086
533,"高端","n",5,15,0.0274725274725275,4.27295553961952,0.117388888451086
569,"购物","n",6,96,0.0485584218512898,2.41665754925389,0.117349076746775
569,"购物","n",11,96,0.0485584218512898,2.41665754925389,0.117349076746775
794,"产品","n",2,100,0.0493827160493827,2.37583555473364,0.117325212579439
794,"产品","n",9,100,0.0493827160493827,2.37583555473364,0.117325212579439
794,"产品","n",16,100,0.0493827160493827,2.37583555473364,0.117325212579439
940,"清晰","a",7,78,0.0446991404011461,2.62429691403214,0.117303816214617
762,"儿子","n",9,63,0.0413114754098361,2.8378710143302,0.117236638624788
762,"儿子","n",23,63,0.0413114754098361,2.8378710143302,0.117236638624788
784,"操作","v",3,60,0.040595399188092,2.88666117849963,0.117185162861961
371,"效果","n",12,293,0.0900430239704978,1.30083313170466,0.117130948859701
576,"朋友","n",3,108,0.0509193776520509,2.29887451359751,0.117057259532546
195,"评价","n",6,77,0.0443804034582133,2.63720031886805,0.117040014151493
773,"外放","v",3,90,0.0471698113207547,2.48119607039146,0.117037550490163
374,"漫步者","n",1,101,0.0494613124387855,2.36588522388047,0.117019788252658
431,"话筒","n",5,67,0.0421383647798742,2.77631312133076,0.116989295049787
22,"很快","d",5,246,0.0792781179503706,1.47567420478937,0.116988673663611
644,"物美价廉","l",19,36,0.0344168260038241,3.39748680226562,0.116930712123865
142,"耳机","n",1,457,0.136499402628435,0.856322349827525,0.116887489208835
142,"耳机","n",8,457,0.136499402628435,0.856322349827525,0.116887489208835
1051,"感觉","n",2,219,0.0734160241367751,1.59193401090523,0.116873465768771
1027,"不错","a",1,942,0.878731343283582,0.133000466145367,0.116871678273261
169,"喜欢","v",6,591,0.195049504950495,0.599189723315632,0.116871658904138
302,"音质","n",3,815,0.420319752449716,0.277817627480867,0.116772236408926
934,"音质","n",8,815,0.420319752449716,0.277817627480867,0.116772236408926
333,"值得","v",9,159,0.0610599078341014,1.9121015385015,0.116752743710345
151,"质感","n",3,60,0.0404040404040404,2.88666117849963,0.116632774888874
758,"性价比","n",4,98,0.0486593843098312,2.39603826205116,0.116589746614207
513,"物流","n",20,237,0.0770481144343303,1.5129455995866,0.116569605689865
994,"满意","v",5,294,0.0898258478460128,1.29742597338305,0.116542388076571
829,"耐用","a",1,33,0.033434650455927,3.48449817925525,0.116502978637714
714,"京东","ns",17,325,0.0973053892215569,1.19718055839199,0.116492120202814
685,"连接","v",5,181,0.0653193792854565,1.7825087094559,0.11643236247258
575,"手机","n",18,182,0.0655147588192945,1.77699905364493,0.116419664421662
691,"速度","n",8,128,0.0546774882528834,2.12897547680211,0.116407031623524
1055,"太","d",12,54,0.0389048991354467,2.99202169415746,0.116404302222264
76,"红色","n",5,9,0.0243243243243243,4.78378116338551,0.116362244514783
1017,"收","v",2,7,0.0231023102310231,5.03509559166642,0.116322340401534
309,"漫步者","n",12,101,0.0491006319883325,2.36588522388047,0.116166459704389
283,"音质","n",5,815,0.417948717948718,0.277817627480867,0.116113521229183
444,"希望","v",19,63,0.0409090909090909,2.8378710143302,0.116094723313508
1001,"包装","v",23,127,0.0543199315654406,2.13681865426314,0.11607184306733
468,"音响","n",8,212,0.0714526457701382,1.62441946604972,0.116069068689767
930,"音乐","n",6,102,0.049251569290198,2.35603292743746,0.116038318975674
113,"这款","r",10,124,0.0537029016890429,2.16072417511669,0.11603715795343
1028,"老人","n",2,33,0.0332996972754793,3.48449817925525,0.116032734526159
438,"满意","v",9,294,0.0894160583941606,1.29742597338305,0.116010716598119
767,"速度","n",8,128,0.0544912728820775,2.12897547680211,0.116010583665675
794,"性价比","n",4,98,0.0483950617283951,2.39603826205116,0.115956419595562
794,"性价比","n",11,98,0.0483950617283951,2.39603826205116,0.115956419595562
794,"性价比","n",18,98,0.0483950617283951,2.39603826205116,0.115956419595562
797,"满意","v",20,294,0.0893617021276596,1.29742597338305,0.115940193366145
438,"效果","n",16,293,0.0891119221411192,1.30083313170466,0.115919740751054
438,"效果","n",27,293,0.0891119221411192,1.30083313170466,0.115919740751054
780,"东西","ns",22,222,0.0734369831293417,1.57832835884945,0.115907673061389
1029,"购买","v",17,177,0.0642002176278564,1.8048560081479,0.115872148510039
424,"音响","n",6,212,0.0712844653665097,1.62441946604972,0.115795873168305
669,"喜欢","v",10,591,0.193137254901961,0.599189723315632,0.115725858326647
810,"值得","v",14,159,0.0605022831050228,1.9121015385015,0.115686508607967
727,"学校","n",7,21,0.0293706293706294,3.93648330299831,0.115616992116034
841,"早上","t",14,34,0.0334645669291339,3.45464521610557,0.115608206050777
1058,"太多","ns",8,7,0.0229508196721311,5.03509559166642,0.115559570956278
738,"黑色","n",4,40,0.0350877192982456,3.29212628660779,0.11551320303887
955,"货","n",5,35,0.033718689788054,3.42565767923232,0.115508688606099
60,"特别","d",12,229,0.0746414602346806,1.54728373716749,0.115491517539555
781,"蓝牙","ns",5,264,0.0821917808219178,1.40505663757541,0.115484107197979
170,"手机","n",4,182,0.0649536045681656,1.77699905364493,0.115422493848458
681,"下单","n",18,106,0.0497886331611085,2.31756664660966,0.115388475594469
501,"耳机","n",12,457,0.134689065723548,0.856322349827525,0.115337257256463
1029,"快递","v",18,175,0.063474791439971,1.81621976679822,0.115284170906669
973,"快递","v",21,175,0.0634517766497462,1.81621976679822,0.115242370989734
671,"满意","v",21,294,0.0887949260042283,1.29742597338305,0.115204843302512
555,"外观","n",3,107,0.0499067164179104,2.30817690625982,0.115193530303079
322,"值得","v",31,159,0.0602272727272727,1.9121015385015,0.115160660841568
122,"满意","v",11,294,0.0886610373944512,1.29742597338305,0.115031132742647
122,"满意","v",33,294,0.0886610373944512,1.29742597338305,0.115031132742647
883,"快递","v",15,175,0.0633140376266281,1.81621976679822,0.114992206653288
275,"年","m",5,10,0.0245700245700246,4.67842064772768,0.114948910263579
189,"蓝牙","ns",5,264,0.0818097303997521,1.40505663757541,0.114947304716427
746,"不用","v",15,55,0.0386507378777231,2.97367255548926,0.114934638476394
553,"质量","n",4,189,0.0660377358490566,1.73925872566209,0.11485670829844
90,"音质","n",4,815,0.413286004056795,0.277817627480867,0.114818137118107
551,"科技","n",2,9,0.024,4.78378116338551,0.114810747921252
331,"购买","v",7,177,0.0635547576301616,1.8048560081479,0.114707186155181
498,"包装","v",9,127,0.0536770921386306,2.13681865426314,0.114698211788427
692,"价格","n",21,116,0.0514640638864241,2.22741554961536,0.11463185614702
243,"购买","v",21,177,0.0635091496232508,1.8048560081479,0.114624870269888
468,"收到","v",3,205,0.0690933602965959,1.65799576158332,0.114556498525305
569,"音质","n",4,815,0.412240768841679,0.277817627480867,0.114527752350484
71,"充电","v",33,109,0.05,2.28965785849259,0.114482892924629
254,"音质","n",12,815,0.412032355915066,0.277817627480867,0.114469851565676
306,"帮","v",1,15,0.0267857142857143,4.27295553961952,0.114454166239809
713,"适合","v",2,65,0.0407779171894605,2.80661847082609,0.114448055585757
620,"物流","n",41,237,0.0755980861244019,1.5129455995866,0.114375791739083
785,"孩子","n",2,139,0.0558681672025723,2.04653180759104,0.114335981211879
696,"歌","n",5,72,0.0422783323546682,2.70433962170567,0.11433496932637
954,"连接","v",2,181,0.0641161884520014,1.7825087094559,0.114287664332809
954,"连接","v",7,181,0.0641161884520014,1.7825087094559,0.114287664332809
954,"连接","v",12,181,0.0641161884520014,1.7825087094559,0.114287664332809
184,"效果","n",8,293,0.0877771120431396,1.30083313170466,0.114183375551068
187,"值得","v",12,159,0.0596846846846847,1.9121015385015,0.114123177410562
243,"快递","v",3,175,0.0627915321133836,1.81621976679822,0.114043221811872
86,"值得","v",16,159,0.0596175478065242,1.9121015385015,0.113994804882542
852,"喜欢","v",7,591,0.190215642098487,0.599189723315632,0.113975257959298
823,"音质","n",1,815,0.41016607951686,0.277817627480867,0.113951367084503
376,"音箱","n",3,104,0.0487576183778715,2.33661484158036,0.113927774741846
279,"价格","n",7,116,0.0511463844797178,2.22741554961536,0.113924252096729
296,"杂音","n",7,53,0.0378031383737518,3.01071382716961,0.113814431412261
372,"满意","v",8,294,0.087708830548926,1.29742597338305,0.113795714849229
704,"耳机","n",20,457,0.132887467287002,0.856322349827525,0.113794508249834
1047,"不错","a",4,942,0.85558583106267,0.133000466145367,0.113793314358706
