"id","word","nature","index_word","n","tf","idf","tf_idf"
54,"音效","n",7,30,0.326086956521739,3.54481660943707,1.15591845959905
957,"质量","n",1,132,0.559322033898305,2.06321206851286,1.15399997052414
717,"差评","x",1,85,0.459459459459459,2.50336273460891,1.15019368887436
15,"电池","n",3,51,0.380597014925373,3.0141883583749,1.1471910916203
529,"产品","n",2,246,0.796116504854369,1.44068245516686,1.14695108081246
444,"速度快","n",2,6,0.222222222222222,5.15425452187117,1.14538989374915
522,"响","zg",4,6,0.222222222222222,5.15425452187117,1.14538989374915
907,"话","n",1,6,0.222222222222222,5.15425452187117,1.14538989374915
968,"差评","x",1,85,0.454545454545455,2.50336273460891,1.13789215209496
76,"质量","n",4,132,0.547717842323652,2.06321206851286,1.13005806242198
857,"坏","a",4,84,0.449197860962567,2.51519719225591,1.12982119866041
99,"耳机","n",3,214,0.713333333333333,1.58003797607738,1.12709375626853
874,"东西","ns",2,136,0.552845528455285,2.03335910536318,1.12413348914387
997,"音质","n",4,201,0.683673469387755,1.64270908304015,1.12307661799684
390,"质量","n",1,132,0.54320987654321,2.06321206851286,1.12075717301933
514,"效果","n",1,67,0.408536585365854,2.74132137170826,1.11993007258813
189,"耳机","n",8,214,0.706270627062706,1.58003797607738,1.11593441214706
318,"不错","a",3,95,0.465686274509804,2.39213709949869,1.11398541398223
14,"客服","n",1,335,0.982404692082111,1.13188345927416,1.11196762128107
810,"维修","v",2,47,0.358778625954198,3.09586638938917,1.11073068932283
95,"购买","v",1,95,0.463414634146341,2.39213709949869,1.10855133879207
376,"买回来","l",1,21,0.283783783783784,3.9014915533758,1.10718003541746
721,"喜欢","v",1,18,0.272727272727273,4.05564223320306,1.10608424541902
123,"包装","v",1,46,0.353846153846154,3.11737259461013,1.1030703027082
353,"外观","n",3,19,0.27536231884058,4.00157501193279,1.10188297430033
315,"东西","ns",4,136,0.541832669322709,2.03335910536318,1.10174039175057
404,"感觉","n",2,75,0.418994413407821,2.62852587756292,1.10133765819675
39,"京东","ns",2,339,0.982608695652174,1.12001388371878,1.10053538139323
744,"坏","a",6,84,0.4375,2.51519719225591,1.10039877161196
434,"挤压","v",3,3,0.1875,5.84740170243112,1.09638781920583
797,"配","v",2,3,0.1875,5.84740170243112,1.09638781920583
511,"音质","n",2,201,0.665562913907285,1.64270908304015,1.09332624401017
723,"屏幕","n",4,37,0.327433628318584,3.335096078455,1.0920226097596
296,"快递","v",3,59,0.380645161290323,2.86847654719351,1.09187171796398
982,"电池","n",3,51,0.361702127659574,3.0141883583749,1.09023834239092
470,"音质","n",2,201,0.663366336633663,1.64270908304015,1.08971790657119
430,"喜欢","v",3,18,0.26865671641791,4.05564223320306,1.08957552533814
150,"电池","n",2,51,0.359154929577465,3.0141883583749,1.08256060758535
991,"上当","v",5,8,0.222222222222222,4.86657244941939,1.08146054431542
314,"东西","ns",1,136,0.53125,2.03335910536318,1.08022202472419
827,"差","a",3,89,0.438423645320197,2.45737762136709,1.07737245468803
827,"差","a",4,89,0.438423645320197,2.45737762136709,1.07737245468803
488,"音质","n",1,201,0.654723127035831,1.64270908304015,1.07551962765821
586,"坏","a",10,84,0.426395939086294,2.51519719225591,1.07246986877917
191,"音质","n",2,201,0.652597402597403,1.64270908304015,1.07202768081516
497,"发货","n",7,19,0.267605633802817,4.00157501193279,1.07084401727779
1031,"声音","n",3,118,0.491666666666667,2.17532936663356,1.06953693859484
132,"音质","n",2,201,0.650485436893204,1.64270908304015,1.06855833556981
258,"音质","n",3,201,0.650485436893204,1.64270908304015,1.06855833556981
938,"充电器","n",3,20,0.27027027027027,3.95028171754524,1.06764370744466
379,"京东","ns",5,339,0.952247191011236,1.12001388371878,1.06653007466479
858,"外放","v",6,22,0.275,3.85497153774091,1.06011717287875
784,"东西","ns",15,136,0.521072796934866,2.03335910536318,1.05952811620457
825,"辣鸡","x",1,15,0.25,4.23796378999702,1.05949094749925
136,"质量","n",8,132,0.50965250965251,2.06321206851286,1.05152120866292
312,"东西","ns",1,136,0.517110266159696,2.03335910536318,1.05147086817259
915,"不好","d",5,145,0.531135531135531,1.96928024867865,1.04595471083665
217,"蓝牙","ns",4,155,0.549645390070922,1.90258887417998,1.04574920389325
339,"听","v",2,79,0.405128205128205,2.57656613863221,1.04383961513818
339,"听","v",3,79,0.405128205128205,2.57656613863221,1.04383961513818
179,"小时","n",7,70,0.386740331491713,2.69751874904987,1.04323929521266
337,"购买","v",4,95,0.4337899543379,2.39213709949869,1.03768504316153
77,"音质","n",2,201,0.630094043887147,1.64270908304015,1.03506120906292
440,"音质","n",2,201,0.630094043887147,1.64270908304015,1.03506120906292
544,"音质","n",4,201,0.628125,1.64270908304015,1.0318266427846
896,"不好","d",2,145,0.523465703971119,1.96928024867865,1.03085067169099
556,"音质","n",1,201,0.626168224299065,1.64270908304015,1.0286122295672
497,"速度","n",8,18,0.253521126760563,4.05564223320306,1.02819098869937
9,"听","v",3,79,0.398989898989899,2.57656613863221,1.02802386339366
658,"差评","x",4,85,0.410628019323671,2.50336273460891,1.02795088136115
658,"差评","x",5,85,0.410628019323671,2.50336273460891,1.02795088136115
386,"快递","v",7,59,0.357575757575758,2.86847654719351,1.02569767445101
1024,"评价","n",3,50,0.337837837837838,3.03399098567108,1.02499695461861
1024,"评价","n",5,50,0.337837837837838,3.03399098567108,1.02499695461861
877,"东西","ns",6,136,0.503703703703704,2.03335910536318,1.02421051233108
950,"质量","n",1,132,0.496240601503759,2.06321206851286,1.02384959790864
998,"服务","vn",2,120,0.474308300395257,2.15852224831718,1.02380501896467
